title,is_complite,genre,author,synopsis,price,total_episode,comment,img_link
결혼은 운명이다 [독점],완결,로맨스,Lunar 이지연,"“이거 완전히 왕자님 신부 간택하는 무도회잖아!
이러다가 정말 유리 구두 신은 신데렐라라도 나타나는 거 아니야?”

오늘은 한 해의 마지막을 장식하는 날. 말이 송년회 파티지, G그룹 후계자 주지헌의 신부가 될 여성을 고르기 위한 파티라는 걸, 아는 사람은 다 안다. 과연 그는 누구를 선택할까?

* 이 작품은 '네이버 웹소설'(novel.naver.com)에서 연재되었던 작품입니다.",1,55,759,https://comicthumb-phinf.pstatic.net/20190605_144/pocket_15597297721838kr5P_JPEG/136020_55.jpg?type=m260
프렌시아의 꽃,완결,로판,김레인,"눈을 떠보니 난 마계 프렌시아의 마녀가 되어 있었다. 그것도 무려 순수혈통 마녀가 되어 버린 나는 깨어나자마자 이름도 얼굴도 모르는 마왕의 반려자로 간택받기 위해 왕궁으로 가야 했다. 목표는 안전귀가였지만 어째 마음대로 되는 것 같지가 않다. 마녀로서의 파란만장한 삶이 그렇게 시작되어 버렸다.
				",1,98,2582,https://comicthumb-phinf.pstatic.net/20141107_38/pocket_1415341316357xRJTK_JPEG/1.jpg?type=m260
키스의 여왕 [독점],완결,로맨스,이재익,"누구라도 보는 순간 키스하고 싶게 만드는 여자, ‘키스의 여왕’이라는 별명을 가진 월드스타 손유리는 IT 업계의 억만장자 데이브 천과의 드라마틱한 열애 후 성대한 결혼식을 올린다. 평범한 신혼여행을 거부하고 지상 최고의 허니문 여행을 떠난 그녀는 로맨틱한 첫날밤에 미친 사랑과 거대한 운명의 폭풍에 휩싸이게 되는데…….
“당신이 알던 그 남자는 죽었어.”
이보다 더 짜릿할 순 없다! 마성의 작가 이재익이 선사하는 초대작 로맨틱 스릴러.",1,138,1441,https://comicthumb-phinf.pstatic.net/20151028_91/pocket_1446007477798k19bT_JPEG/cover.jpg?type=m260
영애의 경호관,완결,로맨스,carbo(도효원),"국가정보원(NIS)의 뛰어난 비밀요원 김민준에게 지루하기 짝이 없는 임무가 새로 주어졌다.
그것은 바로 이번에 당선된 대통령의 딸 강조국 양을 비밀리에 경호하는 것.
뛰어난 능력을 감추고 평범한 직장 생활을 하며 하루하루를 흘려보내는 대통령의 딸 강설(강조국), 영애와 같은 회사 직원으로 위장한 민준은 그녀를 가까이에서 지켜보며 몰랐던 사실을 하나둘씩 알게 된다.

태어나기 전부터 운명이라는 게 이미 정해져 있었다면 우리는 운명일까 아닐까.
앞으로 남아 있는 시간 동안 내가 지켜야 할 당신은 나의 하나뿐인 ‘조국’이다.",1,103,814,https://comicthumb-phinf.pstatic.net/20190724_95/pocket_1563951792974xmDxv_JPEG/219204_103.jpg?type=m260
"야행, 그들의 밤",완결,로맨스,다인 김민경,"조선 역사상 이보다 더 위험한 혼인은 없었다! 굶주린 백성을 위해 부패한 양반들을 털어온 의적, 가혜는 청천벽력 같은 혼인 소식을 접하게 되는데. 하필이면 그 대상이 의금부 도사이자 천하의 한량이라니! 그런데 이 남자 어딘가 수상하다. “설마 부인이 내가 아는 그 의적이겠소?” 색만 밝히는 줄 알았던 서방의 또 다른 이면과 점점 죄어오는 그의 수사망! 그리고 드러나는 충격적인 진실들. 조선의 명운까지 걸린 아슬아슬한 신혼생활이 이리 달아도 되는 것일까?
				",1,87,743,https://comicthumb-phinf.pstatic.net/20160722_66/pocket_14691724768789BT1w_JPEG/cover.jpg?type=m260
야한 남자,완결,로맨스,은빈,"“지금 당장 내게 키스하지 않으면…… 난 죽어.” 한번 보면 헤어 나올 수 없을 만큼 유혹적인 눈동자. 닿는 순간 입술이 녹아버릴 만큼 달콤한 키스. 그리고 온몸의 기가 빨리는 것 같은 강렬한 느낌. “뭐야…… 당신?” 어느 날 그가 그녀의 앞에 나타났다. “……네 입술이 필요해.” 단 한 번의 키스. 붉은 입술 사이로 뜨거운 색기를 취할, 야한 남자가.
				",1,96,423,https://comicthumb-phinf.pstatic.net/20151016_129/pocket_1444959658721SgUms_JPEG/__%28650X854%29.jpg?type=m260
후회 끝엔 너 [독점],완결,로맨스,임혜,"차가운 본성을 감춘 채 살얼음판 같은 인생을 사는 남자, 신유로.
그가 사랑하는 대신 지독하게 괴롭혔던 여자가 결국 그를 견디지 못하고 떠났다.
그로부터 1년 뒤, 뒤늦은 후회 속에 살아가던 유로 앞에 그녀가 돌아오는데…….
“나는, 다시 너와 만나고 싶다.”
삶의 전부인 여자를 붙잡기 위한 한 남자의 처절한 후회가 시작된다.",1,67,1143,https://comicthumb-phinf.pstatic.net/20160131_111/pocket_14542283858601YNa8_JPEG/you.jpg?type=m260
"10도, 우리 연애의 온도차 [독점]",완결,로맨스,설래인,"재벌이라면 지긋지긋하다는 여자와, 재벌이 아닌 여자는 결코 만나지 않던 남자. 연애 상대로 절대 만나지 않겠다고 다짐했던 유형의 남자와 여자가 서로 만났다. 그러나 마주친 그 순간부터 허물어지기 시작한 남자의 다짐.
“너라면 내 스스로를 내어줘도 될 것 같다는 생각이 들어서.”
자라온 배경, 나이까지. 가까이 하기엔 조금 멀리 느껴지는 그들의 마음이 같은 온도로 물드는 날이 올까.",1,80,432,https://comicthumb-phinf.pstatic.net/20151027_186/pocket_1445918525466TrMNV_JPEG/cover.jpg?type=m260
아르세니아의 마법사 [독점],완결,판타지,박성호,"평범한 고등학생이던 이결.
어느 날 레드 드래곤 레이어드의 마법으로 인해 아르세니아 대륙으로 소환되었다.
원래 세계로 돌아가기 위해서는 어딘가에 흩어져 있는 드래곤 하트 조각이 필요한데…….
드래곤 하트를 찾아 떠나는 고등학생 이결과 하프엘프 소녀 루시의 아르세니아 대륙 모험기!",1,321,4224,https://comicthumb-phinf.pstatic.net/20140829_263/pocket_1409279377659P3UEu_JPEG/intitle.jpg?type=m260
패왕의 별,완결,무협,강호풍,"""영웅이 시대를 만드는가? 시대가 영웅을 만드는가?

전설로 내려오던 패왕의 별이 떴다.
사상 처음으로 구주팔황의 무림을 일통할 패왕(覇王)이 탄생하리라!

소년이 하늘을 가리키자 노인이 물었다.
“허허허. 네 꿈은 하늘이 되고 싶은 것이냐?”
“아니, 하늘을 부술 것입니다.”
그가 무림에 출도하고 펼치는 파격적이고 광오한 행보!
내 앞을 막는 것이 있다면 태산이라도 베리라!

스스로 패왕의 별이 되기를 꿈꾸는 무인들의 야망과 사랑.

“살다 살다 저런 자는 내 평생 처음일세. 대체 그는 누구냐?”
“쟁자수(爭子手:짐꾼)인데요.”
하루 먹고 살기도 힘든, 표국의 말단에서 일하는 가난한 청년.
그가 우연히 무림에 얽히면서 천하는 다시 요동친다.

거짓과 위선, 음모와 배신이 판치는 무림을 향한
사나이들의 통쾌하고 거친 반격.

결코 후회하지 않을 무협소설의 새로운 이정표.

강호풍 작가가 10년의 고심 끝에 부활시킨,
강호전쟁사의 위대한 영웅들의 새로운 발자취!

충분히 기대하고 마음껏 느껴라!
거친 사내들의 뜨거운 숨결과 그들이 꿈꿨던 세상을!""",1,538,12153,https://comicthumb-phinf.pstatic.net/20220907_254/pocket_1662514919545gI48z_JPEG/%C6%D0%BF%D5%C0%C7_%BA%B0.jpg?type=m260
두 입술 사이 [독점],완결,로판,손세희,"열여섯 살 풋내기와의 결혼을 위해 디어뮈드 제국으로 온 모르웨이의 공주, 에스메랄다.

하지만 약혼자는 정신병력이 있는 꼬마 폭군인 데다, 디어뮈드의 사교계는 그녀를 반기지 않는다.

그때 그녀의 눈앞에 나타난, 그녀를 구해줄 수 있는 유일한 남자.

“저를 혼자 두실 건가요?”

약혼자가 있는 그녀에게 위험한 사랑이 시작된다.

무서운 음모와 야비한 암투가 도사리는 디어뮈드 황실에서 펼쳐지는 섹시 로맨스 판타지!",1,109,1014,https://comicthumb-phinf.pstatic.net/20170126_169/pocket_1485399198250kFKkC_JPEG/__.jpg?type=m260
북검전기,완결,무협,우각,"북벽의 후예, 진무원!
잊혀가는 북검문을 위해.
은밀한 그림자로 시작해 우뚝 선 검이 된다.
거침없이 세상과 싸워 나가는 진짜 남자의 행보.

세상 전부가 적이 된다 해도 단 하나를 지키기 위해 싸운다.
그것이 진무원의 검이며 진무원의 의지다.",1,400,1465,https://comicthumb-phinf.pstatic.net/20141108_62/pocket_1415430698098Ttr1j_JPEG/northsword1.jpg?type=m260
나를 사랑한 대륙남,완결,로맨스,용감한 자매,"“너를 요리하고 싶어.” 대륙에서도 찾기 힘든 저돌적 섹시남 시우첸이 반도의 흔한 여자 소희 앞에 나타났다. 중국인 아버지와 한국인 어머니 사이에서 태어난 시우첸은 중국에서 가장 큰 레스토랑 프랜차이즈의 젊은 대표로 사랑도 찾고 새로운 프랜차이즈 비즈니스도 성공시키겠다는 원대한 목표를 갖고 한국에 찾아오는데……. 달달함도 설렘도 대륙 스케일로 업그레이드된 맛있는 쿠킹 로맨스, 지금 시작합니다!
				",1,89,587,https://comicthumb-phinf.pstatic.net/20150915_266/pocket_1442306540640Qdl8M_JPEG/chinesecover.jpg?type=m260
보보경심(步步驚心),완결,로판,동화(桐華),"이 작품은 桐华의 소설 步步惊心(2006)을 한국어로 옮긴 것입니다.


SBS 드라마 <달의 연인- 보보경심 려> 원작소설!

18세기 초 청나라 강희제 시대로 시간을 거슬러 간
21세기 중국 여성 장효의 사랑과 운명!

현대에서 평범한 이십대 직장인이었던 장효는 불의의 사고로 정신을 잃는다. 그녀가 다시 눈을 뜬 곳은 300여 년 전 청나라 강희 43년, 팔황자 윤사의 저택.
그녀는 이제 팔황자의 처제이자 곧 궁녀가 될 운명인 열세 살 소녀 약희다.

비정한 운명의 장난인 듯 황자들의 권력 다툼 한가운데에 휘말려드는 소녀 약희.
훗날 냉혹한 군주 옹정제로 군림할 사황자와 그의 숙적 팔황자.
이 세 사람의 애절한 로맨스 <보보경심>.

이 책은 2006년 중국에서 출간된 후 독자들의 입소문을 타고 그해의 베스트셀러로 선정되었고, 드라마 방영과 함께 개정판이 출간되며 구간 포함 120만 부의 판매고를 올린 화제의 밀리언셀러 소설이다.

<보보경심>은 2011년 9월 호남위성TV에서 드라마화되며 일약 중국의 ‘국민드라마’로 엄청난 인기를 누렸다. <보보경심> 열풍은 중국을 넘어 대만, 싱가포르, 그리고 한국에 이르는 아시아 전역에서 큰 반향을 일으키고 있다.",2,151,376,https://comicthumb-phinf.pstatic.net/20171222_284/pocket_1513924928477zLimr_JPEG/246874_1.jpg?type=m260
백작과의 기묘한 산책 [독점],완결,로판,유세라,"인생은 단순하게 살아야 한다. 말단공무원 강예나는 이 중요한 신조를 지키고 싶었건만, 어째 그녀의 인생은 반대로 굴러간다. 고약한 백작님이 갑자기 나타나더니 제국의 최고 엘리트 기관인 <황제 폐하 직속 특별수사국>으로 발령 내질 않나, 승진을 시키질 않나, 제국의 공적 1호인 용공과 전쟁까지 하질 않나. 정신 차리고 보니 백작님한테 질질 끌려가고 있다. 이젠 멈출 수 없는 이 기묘한 동행의 끝은 어디일까?
				",1,105,1901,https://comicthumb-phinf.pstatic.net/20151216_64/pocket_1450242307054dFiU0_JPEG/cover.jpg?type=m260
뱀파이어의 꽃,완결,로판,하야시,"한국형 ‘트와일라잇’, 심장을 두드리는 뱀파이어 로맨스!

사라진 ‘뱀파이어 꽃’을 찾아 500년 만에 인간 세상에 나타난 뱀파이어, 루베르이. 그리고 어린아이의 모습을 한 뱀파이어와 계약을 하게 된 서영. 어두운 밤, 달빛 아래 검은 날개를 펼치고 있는 매력적인 남자가 자신과 계약을 맺은 ‘루이’라는 것을 알게 되면서 서영은 두 개의 모습을 한 뱀파이어에게 점점 빠져들어 가는데…….",1,82,1706,https://comicthumb-phinf.pstatic.net/20140325_289/pocket_1395709946335cp667_JPEG/vamflower_0.jpg?type=m260
환생좌,완결,현판,ALLA,"신의 심심함을 만족시키기 위해 시작된 변화.그로 인해 멸망한 인류를 되살리기 위해 되돌아온 강 한수의 일대기.
				",1,489,5751,https://comicthumb-phinf.pstatic.net/20190905_32/pocket_1567665103839wSdAI_JPEG/230685.jpg?type=m260
우리 집에 스타가 산다,완결,로맨스,김로아(진저더캣),"10년 전, 웃는 얼굴로 그녀의 가슴에 비수를 꽂았던 오빠 친구가 대한민국 톱스타가 되어 나타났다.
“스토커 때문에. 한동안 우리 손님방에서 지낼 거야.”
오지랖 넓은 친오빠를 둔 죄로 졸지에 인생 최대의 적과의 동거가 시작되었다!
모두가 극찬을 마지않는 천사표, 언제나 웃는 얼굴로 유명한 연예계 최고의 젠틀맨. 그에게 붙는 수식어는 화려하기만 하다.
하! 천사표는 개뿔. 대한민국은 저 남자에게 속고 있는 거다.
그런데, 이 오빠 조금 이상하다.
“입술은…… 상관없어?”
작가 지망생 소라와 톱스타 선우의 한지붕 로맨스!",1,92,297,https://comicthumb-phinf.pstatic.net/20161118_263/pocket_1479448018668jTfAI_JPEG/cover.jpg?type=m260
사자왕 [삽화본],완결,무협,이대성,"‘마왕’과의 계약으로 운명을 볼 수 있는 눈을 갖게 된 소년, 공손천기.
그러나 그 거래는 그에게 잔혹한 대가를 요구한다.
부조리한 운명에 거스르기 위한 공손천기의 필사적인 저항.
지금 죽은 자들의 왕, 사자왕(死者王)이 무림에 강림한다!",2,139,405,https://comicthumb-phinf.pstatic.net/20151006_230/pocket_1444119086807vlIBd_JPEG/___%28%29.jpg?type=m260
괴물의 순결한 심장,완결,로판,임혜,"인어의 나라 해국. 해국의 다섯 왕 중 절대 미모를 자랑하는 태랑. 심장이 없이 태어난 그는 스물다섯 살이 되기 전, 저를 사랑하는 여인에게서 심장을 빼앗아야 살 수 있다. 그러나 여인과 닿을 수조차 없는 몸이라 죽을 날만 기다리던 그에게 솔루가 나타났다. 안을 수 있는 단 하나뿐인 여인. 심장을 가질 수 있는 유일한 기회를 놓칠 수 없었다. 하지만 이 여자 만만치 않다. 방실방실 웃으면서 넘어올 듯, 넘어오지 않는 솔루. 그녀에게서 심장을 취하기 위한 태랑의 유혹이 시작된다.
				",1,96,1442,https://comicthumb-phinf.pstatic.net/20150611_25/pocket_1433998582335l7DzU_JPEG/1.jpg?type=m260
전생검신 [단행본],연재중,무협,구로수번,"나는 고수지망생이었다.

무공에 입문한지 45년째.
강호에서 내 경지는 잘 쳐줘야 이류
일류의 경지는 꿈도 꾸지 못한 채
허름한 초막에서 육합검법이나 수련하는 신세.

“재능 없는 놈은 죽으란 말이냐?
그럼 죽겠다.
죽고 나서 또 다시 도전해주겠다.
세상을 죽여 버릴 때까지!”

구로수번 퓨전무협 장편소설",9,62,2046,https://comicthumb-phinf.pstatic.net/20210429_167/pocket_1619684915377mOq1k_JPEG/__%28237095%29.jpg?type=m260
당신의 여자가 되고 싶어요 [독점],완결,로맨스,별규,"“왜 날 여자로 안 보는 거냐고!”
신휘에게 해맑게 들이대 보지만 개망, 똥망, 폭망의 굴욕을 맛보는 하윤.
하지만 그녀 사전에 포기란 없다!
문신휘의 여자가 되기 위해 벌이는 똘기 충만 미친 망아지 성하윤의 고군분투기.
그만 좀 넘어와 주면 안 되겠니……?",1,88,846,https://comicthumb-phinf.pstatic.net/20221228_240/pocket_1672190607841aVK4G_JPEG/700x1000.jpg?type=m260
로맨틱 그대,완결,로맨스,리메이,"도도하고 자존심 센 그녀, 홍해리에게 절대로 거역할 수 없는 명령이 떨어졌다. 까칠하고 시크한 남자 차도준에게 청혼을 받아낼 것! 연애에 숙맥인 그녀가 절대로 굽힐 것 같지 않던 자존심까지 굽히고 그를 유혹하기 위해 나섰지만, 이 남자, 쉽지 않다. 넘어올 듯 말 듯 아슬아슬한 줄다리기를 하는 까칠한 두 남녀의 달콤살벌한 로맨스, 지금 시작합니다!
				",1,61,488,https://comicthumb-phinf.pstatic.net/20150326_209/pocket_14273472708328z5Oi_JPEG/%B7%CE%B8%C7%C6%BD_%B1%D7%B4%EB_%C7%A5%C1%F6%28%C0%CE%C5%B8%C0%CC%C6%B2%29.jpg?type=m260
집착 [독점],완결,로맨스,최나루,"외모, 지성, 재력, 그 무엇 하나 아쉬운 것 없는 남자, 서진오.
“웃기고 있네. 세상에 운명 같은 건 없어.”
차갑게 대답하던 그의 앞에, 속내를 알 수 없는 여자 재영이 나타나는데…….
“알잖아. 나 하나에 꽂히면 정신 못 차리는 거.”
세상에 단 하나뿐인 그녀를 온전히 손에 넣기 위한, 서진오의 집착이 시작된다.",1,108,386,https://comicthumb-phinf.pstatic.net/20160811_275/pocket_147089989266932KxY_JPEG/1770.jpg?type=m260
그 모델의 사생활,완결,로맨스,Lee Jihye,"“남자 따위 몰라도 돼. 그런 거 없이도 나는 완벽하니까!”화려한 척, 시크한 척, 다~해본 척하는 척척녀 강솔. 겉만 보자면 남자 한둘쯤은 가볍게 울렸을 법한 대한민국 탑모델이지만, 실상은 순도 높은 팔푼이에 연애 경험 전무의 촌스러운 듯 귀여운 그녀. 그런 강솔이 진짜 잘 놀고, 잘살고, 잘난 그놈, 박세준에게 딱 걸렸다! 아침에 눈을 떠보니 삼계탕 백숙마냥 태고의 모습으로 한 이불을 덮고 있던 솔과 세준. 도대체, 두 사람은 밤새 무슨 일이 있었던 걸까? 그리고 두 사람의 관계는 어떻게 이어지게 될까?
				",1,89,494,https://comicthumb-phinf.pstatic.net/20150703_188/pocket_1435892004388pEIBC_JPEG/cover.jpg?type=m260
당신을 주문합니다 [독점],완결,로맨스,플아다,"28년 솔로 인생 박송아. 회사를 그만두고 집에서 뒹굴거리던 중, 동생의 심부름으로 수제도시락전문점에 가게 되고, 그곳에서 세 명의 매력적인 남자를 만난다. 또한 이들이 만들어낸 예쁘고 맛있는 도시락은 그녀를 설레게 하고, 그녀는 이 중 한 사람에게 마음을 빼앗기게 되는데…….

* 이 작품은 '네이버 웹소설'(novel.naver.com)에서 연재되었던 작품입니다.",1,52,1041,https://comicthumb-phinf.pstatic.net/20131101_54/pocket_1383275543086MbRPD_JPEG/_%28%29650-895.jpg?type=m260
이웃집에 늑대가 산다,완결,로판,서이나,"내 이웃집에 늑대가 산다. 정말 거짓말 안 하고 아주 위험하고 잘생긴 늑대가 살고 있다.
아프리카에서 시작된 기묘한 인연. 누구보다 뜨거웠고, 누구보다 강렬했다.
마치 한여름밤의 꿈 같았던 보름달이 떴던 그 밤.
하지만 바람처럼 사라진 그 사람. 조금 특별하긴 했지만 그뿐이라 생각했는데……
1년 후, 서울에서 지독한 운명으로 엮이게 될 줄은 정말 꿈에도 상상하지 못했다.
3개월 뒤, 누군가로 인해 죽을 운명인 그녀. 그녀를 살리기 위해 그렇게 조금 특별한 닥터가 찾아온다.",1,86,552,https://comicthumb-phinf.pstatic.net/20150403_69/pocket_1428023406573329tL_JPEG/cover.jpg?type=m260
갓 오브 블랙필드,완결,판타지,무장,"불가사의한 감각과 탁월한 전투 능력의 소유자, 강찬!

그런데 심장이 뻑뻑할 정도로 엄습해 오는 이 불안함은 도대체 뭐란 말이냐!



퍼억!

둔탁한 소리가 들리며 세상이 온통 하얗게 변했다.



애써 정신을 차린 뒤, 벽에 걸린 거울에 얼굴을 비치자

그곳에는 웬 허약한 고등학생의 모습이 보였다.

게다가 주변에는 온통 자신을 괴롭히는 놈들뿐…….



‘다 죽여 주마.’



갓 오브 블랙필드!

모르나 본데, 이건 적군이 만들어 낸 말이다.

죽음을 선사하는 신이라는 뜻이지!",1,581,6229,https://comicthumb-phinf.pstatic.net/20230206_112/pocket_1675662902816mnrOT_JPEG/178856_419.jpg?type=m260
